WEAPON_FOUND_FLAG,STOP_FRISK_DATE,STOP_FRISK_TIME,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,LOCATION_IN_OUT_CODE,JURISDICTION_DESCRIPTION,OBSERVED_DURATION_MINUTES,SUSPECT_REPORTED_AGE,SUSPECT_SEX,suspect_race_generalized,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,STOP_LOCATION_BORO_NAME,precinct_2020,pct_black_precinct,is_dominant_race_p,total_pop,black,white,hisp_latino,other,stop_patrol_boro,pct_black_boro,OBSERVED_DURATION_MIN,obs_duration_min_bin,suspect_height_bin,suspect_age_bin
0,2018-04-21,9:10:00,2018,April,Saturday,Based on Radio Run,O,Housing,2.0,48.0,MALE,hisp_latino,5.11,180.0,MED,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,2.0,2,very_short,middle_age
0,2018-04-22,17:11:00,2018,April,Sunday,Based on Radio Run,O,PSB,2.0,35.0,MALE,black,5.1,210.0,Muscular,BROOKLYN,60,0.14382707761944033,0,104278.0,14998.0,66276.0,17423.0,23004.0,PBBS,0.276,2.0,2,very_short,adult
0,2018-04-22,13:55:00,2018,April,Sunday,Based on Radio Run,O,PSB,2.0,27.0,MALE,black,5.8,160.0,THN,BROOKLYN,61,0.03720755426101663,0,159645.0,5940.0,121073.0,13029.0,32632.0,PBBS,0.276,2.0,2,medium,adult
1,2018-04-22,13:15:00,2018,April,Sunday,Based on Radio Run,O,Housing,1.0,29.0,MALE,black,6.0,185.0,THN,STATEN ISLAND,120,0.25107072065694463,0,113008.0,28373.0,58854.0,29914.0,25781.0,PBSI,0.106,1.0,1,tall,adult
0,2018-04-23,17:30:00,2018,April,Monday,Based on C/W on Scene,O,PSB,1.0,18.0,FEMALE,other,5.4,160.0,HEA,STATEN ISLAND,121,0.14058024732958185,0,118708.0,16688.0,73769.0,27252.0,28251.0,PBSI,0.106,1.0,1,short,young_adult
0,2018-04-23,17:30:00,2018,April,Monday,Based on C/W on Scene,O,PSB,1.0,16.0,MALE,black,6.1,180.0,THN,STATEN ISLAND,121,0.14058024732958185,0,118708.0,16688.0,73769.0,27252.0,28251.0,PBSI,0.106,1.0,1,very_tall,juvenile
0,2018-04-23,17:30:00,2018,April,Monday,Based on C/W on Scene,O,PSB,1.0,22.0,MALE,black,6.2,250.0,THN,STATEN ISLAND,121,0.14058024732958185,0,118708.0,16688.0,73769.0,27252.0,28251.0,PBSI,0.106,1.0,1,very_tall,young_adult
0,2018-04-23,17:30:00,2018,April,Monday,Based on C/W on Scene,O,PSB,1.0,16.0,MALE,black,5.5,150.0,THN,STATEN ISLAND,121,0.14058024732958185,0,118708.0,16688.0,73769.0,27252.0,28251.0,PBSI,0.106,1.0,1,short,juvenile
0,2018-04-23,17:30:00,2018,April,Monday,Based on C/W on Scene,O,PSB,1.0,17.0,MALE,black,6.2,200.0,MED,STATEN ISLAND,121,0.14058024732958185,0,118708.0,16688.0,73769.0,27252.0,28251.0,PBSI,0.106,1.0,1,very_tall,juvenile
0,2018-04-23,17:30:00,2018,April,Monday,Based on C/W on Scene,O,PSB,1.0,16.0,MALE,black,5.7,180.0,MED,STATEN ISLAND,121,0.14058024732958185,0,118708.0,16688.0,73769.0,27252.0,28251.0,PBSI,0.106,1.0,1,medium,juvenile
0,2018-04-23,12:17:00,2018,April,Monday,Based on Radio Run,I,PSB,1.0,22.0,MALE,black,5.9,230.0,MED,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,tall,young_adult
0,2018-04-23,19:52:00,2018,April,Monday,Based on C/W on Scene,O,PSB,1.0,16.0,MALE,hisp_latino,6.1,210.0,HEA,BROOKLYN,78,0.10410416416656666,0,66664.0,6940.0,49139.0,10248.0,10585.0,PBBS,0.276,1.0,1,very_tall,juvenile
0,2018-04-23,17:52:00,2018,April,Monday,Based on Radio Run,O,PSB,1.0,16.0,MALE,black,5.6,118.0,THN,BROOKLYN,78,0.10410416416656666,0,66664.0,6940.0,49139.0,10248.0,10585.0,PBBS,0.276,1.0,1,short,juvenile
0,2018-04-23,11:50:00,2018,April,Monday,Based on Radio Run,O,PSB,2.0,27.0,MALE,hisp_latino,5.7,160.0,MED,BRONX,45,0.2586710584029197,0,120833.0,31256.0,61310.0,44175.0,28267.0,PBBX,0.363,2.0,2,medium,adult
0,2018-04-23,12:22:00,2018,April,Monday,Based on Radio Run,O,PSB,1.0,26.0,MALE,hisp_latino,5.7,130.0,MED,BRONX,43,0.380497554060492,0,172122.0,65492.0,40191.0,99213.0,66439.0,PBBX,0.363,1.0,1,medium,adult
1,2018-04-23,7:50:00,2018,April,Monday,Based on Self Initiated,S,Transit,1.0,43.0,MALE,black,5.11,240.0,MED,MANHATTAN,13,0.05194361384023921,0,93640.0,4864.0,70786.0,8565.0,17990.0,PBMS,0.056,1.0,1,very_short,middle_age
0,2018-04-23,0:12:00,2018,April,Monday,Based on Radio Run,O,PSB,1.0,41.0,MALE,black,6.0,230.0,MED,BROOKLYN,83,0.2494362270717545,0,112634.0,28095.0,34183.0,73616.0,50356.0,PBBN,0.464,1.0,1,tall,middle_age
1,2018-04-24,19:04:00,2018,April,Tuesday,Based on Radio Run,O,PSB,1.0,18.0,MALE,black,6.1,135.0,THN,BRONX,48,0.3386135997886292,0,83266.0,28195.0,23662.0,53447.0,31409.0,PBBX,0.363,1.0,1,very_tall,young_adult
0,2018-04-24,22:40:00,2018,April,Tuesday,Based on Self Initiated,O,PSB,1.0,19.0,MALE,black,5.6,150.0,THN,BROOKLYN,70,0.3795747647263855,0,160664.0,60984.0,67162.0,25165.0,32518.0,PBBS,0.276,1.0,1,short,young_adult
1,2018-04-25,19:03:00,2018,April,Wednesday,Based on Self Initiated,O,PSB,2.0,25.0,MALE,hisp_latino,6.0,215.0,HEA,MANHATTAN,25,0.462883662060964,0,47405.0,21943.0,10886.0,22634.0,14576.0,PBMN,0.217,2.0,2,tall,adult
0,2018-04-26,20:38:00,2018,April,Thursday,Based on Self Initiated,O,PSB,10.0,22.0,MALE,black,6.1,180.0,THN,QUEENS,103,0.4558944453370887,1,105803.0,48235.0,12006.0,29343.0,45562.0,PBQS,0.388,10.0,6-10,very_tall,young_adult
0,2018-04-26,20:38:00,2018,April,Thursday,Based on Self Initiated,O,PSB,10.0,19.0,MALE,black,5.8,150.0,THN,QUEENS,103,0.4558944453370887,1,105803.0,48235.0,12006.0,29343.0,45562.0,PBQS,0.388,10.0,6-10,medium,young_adult
0,2018-04-26,17:18:00,2018,April,Thursday,Based on Self Initiated,O,PSB,1.0,21.0,MALE,hisp_latino,5.8,160.0,THN,BRONX,43,0.380497554060492,0,172122.0,65492.0,40191.0,99213.0,66439.0,PBBX,0.363,1.0,1,medium,young_adult
0,2018-04-26,20:38:00,2018,April,Thursday,Based on C/W on Scene,O,PSB,10.0,32.0,MALE,black,5.6,165.0,MED,QUEENS,103,0.4558944453370887,1,105803.0,48235.0,12006.0,29343.0,45562.0,PBQS,0.388,10.0,6-10,short,adult
0,2018-04-27,8:30:00,2018,April,Friday,Based on Self Initiated,S,Transit,1.0,42.0,MALE,other,5.7,130.0,MED,MANHATTAN,18,0.05744830392483261,0,54066.0,3106.0,37624.0,8883.0,13336.0,PBMS,0.056,1.0,1,medium,middle_age
0,2018-04-27,0:13:00,2018,April,Friday,Based on Radio Run,O,PSB,1.0,40.0,MALE,black,6.3,200.0,MED,QUEENS,108,0.0259452296819788,0,113200.0,2937.0,50190.0,39207.0,60073.0,PBQN,0.052,1.0,1,very_tall,middle_age
1,2018-04-28,9:24:00,2018,April,Saturday,Based on Radio Run,O,PSB,0.0,16.0,MALE,white,5.7,150.0,THN,BRONX,49,0.2490585117511681,1,114712.0,28570.0,50305.0,48721.0,35837.0,PBBX,0.363,0.1,0,medium,juvenile
0,2018-04-28,18:17:00,2018,April,Saturday,Based on Radio Run,O,PSB,1.0,40.0,MALE,hisp_latino,5.5,190.0,HEA,MANHATTAN,23,0.3139003638552239,0,73106.0,22948.0,24574.0,36656.0,25584.0,PBMN,0.217,1.0,1,short,middle_age
0,2018-04-28,20:39:00,2018,April,Saturday,Based on Self Initiated,O,PSB,1.0,31.0,MALE,black,5.9,225.0,HEA,BRONX,41,0.3029514221184397,0,52246.0,15828.0,12955.0,39089.0,23463.0,PBBX,0.363,1.0,1,tall,adult
0,2018-04-28,22:15:00,2018,April,Saturday,Based on Radio Run,O,Housing,2.0,36.0,MALE,black,6.4,180.0,THN,BRONX,43,0.380497554060492,0,172122.0,65492.0,40191.0,99213.0,66439.0,PBBX,0.363,2.0,2,very_tall,middle_age
0,2018-04-28,22:03:00,2018,April,Saturday,Based on Radio Run,O,Housing,10.0,17.0,MALE,black,6.0,160.0,THN,BRONX,43,0.380497554060492,0,172122.0,65492.0,40191.0,99213.0,66439.0,PBBX,0.363,10.0,6-10,tall,juvenile
1,2018-04-28,9:24:00,2018,April,Saturday,Based on Radio Run,O,PSB,0.0,14.0,MALE,other,5.4,180.0,HEA,BRONX,49,0.2490585117511681,0,114712.0,28570.0,50305.0,48721.0,35837.0,PBBX,0.363,0.1,0,short,juvenile
0,2018-04-28,16:12:00,2018,April,Saturday,Based on C/W on Scene,O,PSB,1.0,29.0,MALE,black,5.8,210.0,HEA,BROOKLYN,67,0.9153891737304513,1,155252.0,142116.0,3902.0,10536.0,9234.0,PBBS,0.276,1.0,1,medium,adult
0,2018-04-28,14:17:00,2018,April,Saturday,Based on Radio Run,O,PSB,3.0,25.0,MALE,black,5.7,160.0,MED,BROOKLYN,73,0.8174006568904103,1,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,3.0,3-5,medium,adult
0,2018-04-28,22:00:00,2018,April,Saturday,Based on Self Initiated,O,PSB,1.0,18.0,MALE,black,5.1,150.0,THN,BROOKLYN,77,0.7218328484527903,1,90744.0,65502.0,15454.0,10759.0,9788.0,PBBN,0.464,1.0,1,very_short,young_adult
1,2018-04-29,3:35:00,2018,April,Sunday,Based on Radio Run,O,Housing,1.0,27.0,MALE,black,5.8,200.0,MED,BRONX,43,0.380497554060492,0,172122.0,65492.0,40191.0,99213.0,66439.0,PBBX,0.363,1.0,1,medium,adult
0,2018-04-29,0:17:00,2018,April,Sunday,Based on C/W on Scene,O,PSB,1.0,21.0,MALE,black,5.8,160.0,MED,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,medium,young_adult
0,2018-04-29,3:35:00,2018,April,Sunday,Based on Radio Run,O,Housing,1.0,24.0,MALE,black,6.0,180.0,MED,BRONX,43,0.380497554060492,0,172122.0,65492.0,40191.0,99213.0,66439.0,PBBX,0.363,1.0,1,tall,young_adult
1,2018-04-29,5:06:00,2018,April,Sunday,Based on C/W on Scene,S,Transit,2.0,36.0,MALE,hisp_latino,5.9,170.0,THN,BROOKLYN,72,0.04633605323615622,0,126230.0,5849.0,52711.0,57375.0,67670.0,PBBS,0.276,2.0,2,tall,middle_age
0,2018-04-29,3:35:00,2018,April,Sunday,Based on Radio Run,O,Housing,1.0,33.0,MALE,black,5.6,180.0,MED,BRONX,43,0.380497554060492,0,172122.0,65492.0,40191.0,99213.0,66439.0,PBBX,0.363,1.0,1,short,adult
0,2018-04-29,17:27:00,2018,April,Sunday,Based on Radio Run,O,PSB,1.0,29.0,MALE,hisp_latino,5.7,200.0,MED,MANHATTAN,34,0.10891369337177832,0,113062.0,12314.0,47323.0,77808.0,53425.0,PBMN,0.217,1.0,1,medium,adult
0,2018-04-29,0:17:00,2018,April,Sunday,Based on C/W on Scene,O,PSB,1.0,20.0,MALE,black,5.11,180.0,MED,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,very_short,young_adult
0,2018-04-29,5:25:00,2018,April,Sunday,Based on Self Initiated,S,Transit,525.0,35.0,MALE,black,5.7,170.0,MED,MANHATTAN,25,0.462883662060964,0,47405.0,21943.0,10886.0,22634.0,14576.0,PBMN,0.217,525.0,,medium,adult
0,2018-04-29,0:17:00,2018,April,Sunday,Based on C/W on Scene,O,PSB,1.0,20.0,MALE,black,5.11,185.0,MED,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,very_short,young_adult
0,2018-04-30,16:25:00,2018,April,Monday,Based on Radio Run,O,PSB,1.0,23.0,MALE,black,5.6,155.0,THN,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,short,young_adult
0,2018-04-30,11:55:00,2018,April,Monday,Based on Radio Run,I,PSB,5.0,33.0,MALE,hisp_latino,5.8,200.0,MED,BROOKLYN,70,0.3795747647263855,0,160664.0,60984.0,67162.0,25165.0,32518.0,PBBS,0.276,5.0,3-5,medium,adult
0,2018-05-01,10:23:00,2018,May,Tuesday,Based on Self Initiated,O,Housing,3.0,19.0,MALE,black,5.1,160.0,THN,QUEENS,103,0.4558944453370887,1,105803.0,48235.0,12006.0,29343.0,45562.0,PBQS,0.388,3.0,3-5,very_short,young_adult
1,2018-05-02,12:40:00,2018,May,Wednesday,Based on C/W on Scene,I,PSB,1.0,24.0,MALE,black,6.0,140.0,THN,BROOKLYN,67,0.9153891737304513,1,155252.0,142116.0,3902.0,10536.0,9234.0,PBBS,0.276,1.0,1,tall,young_adult
0,2018-05-02,19:49:00,2018,May,Wednesday,Based on Self Initiated,I,Housing,1.0,33.0,MALE,black,5.9,170.0,THN,MANHATTAN,26,0.23450755433465295,0,49508.0,11610.0,23703.0,12277.0,14195.0,PBMN,0.217,1.0,1,tall,adult
1,2018-05-02,1:15:00,2018,May,Wednesday,Based on Self Initiated,O,PSB,0.0,19.0,MALE,hisp_latino,5.1,165.0,THN,BRONX,48,0.3386135997886292,0,83266.0,28195.0,23662.0,53447.0,31409.0,PBBX,0.363,0.1,0,very_short,young_adult
0,2018-05-02,20:07:00,2018,May,Wednesday,Based on Radio Run,I,PSB,1.0,30.0,MALE,black,6.0,250.0,HEA,BROOKLYN,71,0.7153785977709821,1,98429.0,70414.0,20812.0,9157.0,7203.0,PBBS,0.276,1.0,1,tall,adult
0,2018-05-03,2:00:00,2018,May,Thursday,Based on C/W on Scene,O,Housing,5.0,24.0,MALE,black,6.1,170.0,THN,BROOKLYN,73,0.8174006568904103,1,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,5.0,3-5,very_tall,young_adult
1,2018-05-03,1:10:00,2018,May,Thursday,Based on Radio Run,O,Housing,1.0,17.0,MALE,black,5.6,145.0,MED,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,short,juvenile
0,2018-05-03,22:58:00,2018,May,Thursday,Based on Self Initiated,O,PSB,1.0,21.0,MALE,white,5.1,140.0,MED,BROOKLYN,84,0.13424350568511909,1,48196.0,6470.0,33297.0,6078.0,8429.0,PBBN,0.464,1.0,1,very_short,young_adult
0,2018-05-03,15:50:00,2018,May,Thursday,Based on Self Initiated,S,Transit,1.0,21.0,MALE,white,6.0,165.0,MED,MANHATTAN,24,0.13772308848393766,1,106460.0,14662.0,72133.0,22738.0,19665.0,PBMN,0.217,1.0,1,tall,young_adult
1,2018-05-03,10:05:00,2018,May,Thursday,Based on Self Initiated,S,Transit,1.0,46.0,MALE,hisp_latino,5.11,170.0,MED,MANHATTAN,1,0.03242400155971145,0,66679.0,2162.0,50484.0,4676.0,14033.0,PBMS,0.056,1.0,1,very_short,middle_age
1,2018-05-03,1:00:00,2018,May,Thursday,Based on Radio Run,O,PSB,1.0,18.0,MALE,black,5.7,145.0,MED,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,medium,young_adult
0,2018-05-04,8:00:00,2018,May,Friday,Based on Self Initiated,S,Transit,1.0,31.0,FEMALE,white,5.2,130.0,THN,MANHATTAN,1,0.03242400155971145,1,66679.0,2162.0,50484.0,4676.0,14033.0,PBMS,0.056,1.0,1,short,adult
0,2018-05-04,22:10:00,2018,May,Friday,Based on Radio Run,O,PSB,2.0,41.0,MALE,hisp_latino,5.3,180.0,MED,MANHATTAN,30,0.3477465601054626,0,60685.0,21103.0,14707.0,34825.0,24875.0,PBMN,0.217,2.0,2,short,middle_age
1,2018-05-04,1:20:00,2018,May,Friday,Based on Self Initiated,O,PSB,1.0,35.0,MALE,black,5.9,140.0,THN,BRONX,44,0.40214147677221546,0,146441.0,58890.0,25956.0,92338.0,61595.0,PBBX,0.363,1.0,1,tall,adult
1,2018-05-04,1:10:00,2018,May,Friday,Based on Self Initiated,O,PSB,3.0,28.0,MALE,black,6.1,200.0,MED,BRONX,46,0.3660842433697348,0,128200.0,46932.0,23931.0,85600.0,57337.0,PBBX,0.363,3.0,3-5,very_tall,adult
0,2018-05-04,1:10:00,2018,May,Friday,Based on Self Initiated,O,PSB,3.0,21.0,FEMALE,black,5.11,200.0,HEA,BRONX,46,0.3660842433697348,0,128200.0,46932.0,23931.0,85600.0,57337.0,PBBX,0.363,3.0,3-5,very_short,young_adult
1,2018-05-04,1:10:00,2018,May,Friday,Based on Self Initiated,O,PSB,3.0,23.0,MALE,black,5.11,150.0,THN,BRONX,46,0.3660842433697348,0,128200.0,46932.0,23931.0,85600.0,57337.0,PBBX,0.363,3.0,3-5,very_short,young_adult
0,2018-05-04,1:10:00,2018,May,Friday,Based on Self Initiated,O,PSB,3.0,23.0,MALE,black,6.0,160.0,THN,BRONX,46,0.3660842433697348,0,128200.0,46932.0,23931.0,85600.0,57337.0,PBBX,0.363,3.0,3-5,tall,young_adult
0,2018-05-04,2:55:00,2018,May,Friday,Based on Radio Run,O,PSB,0.0,31.0,MALE,hisp_latino,5.1,165.0,THN,BROOKLYN,61,0.03720755426101663,0,159645.0,5940.0,121073.0,13029.0,32632.0,PBBS,0.276,0.1,0,very_short,adult
0,2018-05-05,17:48:00,2018,May,Saturday,Based on Radio Run,O,PSB,2.0,20.0,MALE,black,5.9,150.0,THN,BROOKLYN,73,0.8174006568904103,1,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,2.0,2,tall,young_adult
0,2018-05-05,2:25:00,2018,May,Saturday,Based on Radio Run,I,PSB,3.0,21.0,MALE,hisp_latino,5.9,150.0,THN,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,3.0,3-5,tall,young_adult
0,2018-05-05,13:42:00,2018,May,Saturday,Based on Radio Run,O,PSB,1.0,23.0,MALE,black,5.1,200.0,Muscular,BROOKLYN,81,0.8019833551226045,1,62722.0,50302.0,4581.0,10474.0,7839.0,PBBN,0.464,1.0,1,very_short,young_adult
1,2018-05-05,2:15:00,2018,May,Saturday,Based on Self Initiated,O,PSB,2.0,31.0,MALE,black,5.9,265.0,HEA,BRONX,41,0.3029514221184397,0,52246.0,15828.0,12955.0,39089.0,23463.0,PBBX,0.363,2.0,2,tall,adult
1,2018-05-05,2:15:00,2018,May,Saturday,Based on Self Initiated,O,PSB,2.0,30.0,MALE,black,5.6,140.0,THN,BRONX,41,0.3029514221184397,0,52246.0,15828.0,12955.0,39089.0,23463.0,PBBX,0.363,2.0,2,short,adult
0,2018-05-06,15:20:00,2018,May,Sunday,Based on Radio Run,O,PSB,1.0,30.0,MALE,black,5.11,170.0,THN,STATEN ISLAND,120,0.25107072065694463,0,113008.0,28373.0,58854.0,29914.0,25781.0,PBSI,0.106,1.0,1,very_short,adult
0,2018-05-06,14:54:00,2018,May,Sunday,Based on Radio Run,O,PSB,1.0,36.0,MALE,hisp_latino,6.5,200.0,HEA,QUEENS,115,0.0798479973889122,0,171576.0,13700.0,66142.0,110108.0,91734.0,PBQN,0.052,1.0,1,very_tall,middle_age
0,2018-05-06,9:51:00,2018,May,Sunday,Based on Radio Run,O,PSB,1.0,42.0,MALE,black,5.9,150.0,THN,BROOKLYN,94,0.03621526481412342,0,56247.0,2037.0,45462.0,9088.0,8748.0,PBBN,0.464,1.0,1,tall,middle_age
0,2018-05-06,1:37:00,2018,May,Sunday,Based on Self Initiated,O,Housing,1.0,24.0,MALE,black,5.1,150.0,THN,BROOKLYN,75,0.5752094606388549,1,183328.0,105452.0,26869.0,67131.0,51007.0,PBBN,0.464,1.0,1,very_short,young_adult
0,2018-05-06,21:00:00,2018,May,Sunday,Based on C/W on Scene,O,PSB,1.0,14.0,FEMALE,black,4.11,80.0,THN,BROOKLYN,75,0.5752094606388549,1,183328.0,105452.0,26869.0,67131.0,51007.0,PBBN,0.464,1.0,1,very_short,juvenile
0,2018-05-06,0:00:00,2018,May,Sunday,Based on Self Initiated,O,Housing,1.0,21.0,MALE,black,5.9,180.0,MED,BROOKLYN,73,0.8174006568904103,1,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,1.0,1,tall,young_adult
0,2018-05-06,0:00:00,2018,May,Sunday,Based on Self Initiated,O,Housing,1.0,24.0,MALE,black,5.7,170.0,THN,BROOKLYN,73,0.8174006568904103,1,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,1.0,1,medium,young_adult
0,2018-05-06,0:00:00,2018,May,Sunday,Based on Self Initiated,O,Housing,1.0,20.0,MALE,black,5.9,210.0,HEA,BROOKLYN,73,0.8174006568904103,1,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,1.0,1,tall,young_adult
0,2018-05-06,19:30:00,2018,May,Sunday,Based on Radio Run,O,PSB,1.0,21.0,MALE,black,5.8,140.0,THN,BROOKLYN,71,0.7153785977709821,1,98429.0,70414.0,20812.0,9157.0,7203.0,PBBS,0.276,1.0,1,medium,young_adult
0,2018-05-06,0:00:00,2018,May,Sunday,Based on Self Initiated,O,Housing,1.0,26.0,MALE,black,6.2,200.0,Muscular,BROOKLYN,73,0.8174006568904103,1,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,1.0,1,very_tall,adult
0,2018-05-07,12:51:00,2018,May,Monday,Based on Radio Run,O,PSB,1.0,40.0,MALE,hisp_latino,5.7,170.0,MED,BRONX,46,0.3660842433697348,0,128200.0,46932.0,23931.0,85600.0,57337.0,PBBX,0.363,1.0,1,medium,middle_age
0,2018-05-07,23:30:00,2018,May,Monday,Based on Self Initiated,O,Housing,10.0,19.0,MALE,black,6.2,250.0,HEA,BROOKLYN,75,0.5752094606388549,1,183328.0,105452.0,26869.0,67131.0,51007.0,PBBN,0.464,10.0,6-10,very_tall,young_adult
1,2018-05-07,0:48:00,2018,May,Monday,Based on Radio Run,O,PSB,1.0,33.0,MALE,black,6.1,180.0,MED,QUEENS,105,0.5722603429807723,1,188582.0,107918.0,33672.0,22337.0,46992.0,PBQS,0.388,1.0,1,very_tall,adult
0,2018-05-07,8:30:00,2018,May,Monday,Based on Radio Run,O,PSB,2.0,27.0,MALE,black,5.9,170.0,THN,BROOKLYN,71,0.7153785977709821,1,98429.0,70414.0,20812.0,9157.0,7203.0,PBBS,0.276,2.0,2,tall,adult
0,2018-05-07,23:50:00,2018,May,Monday,Based on Radio Run,O,Housing,1.0,25.0,MALE,black,5.1,180.0,THN,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,very_short,adult
0,2018-05-07,8:30:00,2018,May,Monday,Based on Radio Run,O,PSB,2.0,24.0,MALE,black,6.1,200.0,MED,BROOKLYN,71,0.7153785977709821,1,98429.0,70414.0,20812.0,9157.0,7203.0,PBBS,0.276,2.0,2,very_tall,young_adult
0,2018-05-07,1:40:00,2018,May,Monday,Based on Radio Run,O,PSB,1.0,38.0,FEMALE,hisp_latino,5.6,160.0,MED,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,short,middle_age
1,2018-05-07,16:50:00,2018,May,Monday,Based on Self Initiated,S,Transit,1.0,53.0,MALE,black,5.8,180.0,MED,MANHATTAN,13,0.05194361384023921,0,93640.0,4864.0,70786.0,8565.0,17990.0,PBMS,0.056,1.0,1,medium,middle_age
0,2018-05-07,1:40:00,2018,May,Monday,Based on Radio Run,O,PSB,1.0,51.0,MALE,hisp_latino,5.8,175.0,MED,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,medium,middle_age
0,2018-05-07,20:25:00,2018,May,Monday,Based on Radio Run,O,PSB,0.0,49.0,MALE,hisp_latino,5.1,230.0,HEA,MANHATTAN,34,0.10891369337177832,0,113062.0,12314.0,47323.0,77808.0,53425.0,PBMN,0.217,0.1,0,very_short,middle_age
0,2018-05-07,21:55:00,2018,May,Monday,Based on C/W on Scene,S,Transit,0.0,76.0,MALE,black,5.8,200.0,MED,MANHATTAN,14,0.0717156554162026,0,20651.0,1481.0,12868.0,2198.0,6302.0,PBMS,0.056,0.1,0,medium,senior
1,2018-05-08,19:04:00,2018,May,Tuesday,Based on Radio Run,O,PSB,1.0,19.0,MALE,hisp_latino,5.6,225.0,HEA,BRONX,43,0.380497554060492,0,172122.0,65492.0,40191.0,99213.0,66439.0,PBBX,0.363,1.0,1,short,young_adult
0,2018-05-08,23:11:00,2018,May,Tuesday,Based on Radio Run,O,PSB,1.0,24.0,MALE,black,5.11,185.0,THN,BROOKLYN,67,0.9153891737304513,1,155252.0,142116.0,3902.0,10536.0,9234.0,PBBS,0.276,1.0,1,very_short,young_adult
0,2018-05-08,21:55:00,2018,May,Tuesday,Based on Radio Run,O,PSB,1.0,22.0,MALE,white,5.11,185.0,MED,BROOKLYN,70,0.3795747647263855,1,160664.0,60984.0,67162.0,25165.0,32518.0,PBBS,0.276,1.0,1,very_short,young_adult
0,2018-05-08,18:45:00,2018,May,Tuesday,Based on Radio Run,O,PSB,1.0,38.0,MALE,hisp_latino,5.0,130.0,THN,QUEENS,103,0.4558944453370887,0,105803.0,48235.0,12006.0,29343.0,45562.0,PBQS,0.388,1.0,1,very_short,middle_age
0,2018-05-08,18:45:00,2018,May,Tuesday,Based on Radio Run,O,PSB,1.0,28.0,MALE,hisp_latino,5.11,180.0,THN,QUEENS,103,0.4558944453370887,0,105803.0,48235.0,12006.0,29343.0,45562.0,PBQS,0.388,1.0,1,very_short,adult
0,2018-05-08,19:20:00,2018,May,Tuesday,Based on Radio Run,S,Transit,0.0,26.0,MALE,hisp_latino,5.7,140.0,THN,QUEENS,100,0.26493853442698223,0,47913.0,12694.0,29895.0,7161.0,5324.0,PBQS,0.388,0.1,0,medium,adult
0,2018-05-09,21:32:00,2018,May,Wednesday,Based on Radio Run,O,Housing,1.0,17.0,MALE,black,6.0,160.0,THN,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,tall,juvenile
0,2018-05-09,21:32:00,2018,May,Wednesday,Based on Radio Run,O,Housing,1.0,16.0,MALE,black,5.11,165.0,MED,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,very_short,juvenile
0,2018-05-09,21:32:00,2018,May,Wednesday,Based on Radio Run,O,Housing,1.0,19.0,MALE,black,6.0,165.0,THN,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,tall,young_adult
0,2018-05-10,12:13:00,2018,May,Thursday,Based on Radio Run,O,Housing,1.0,41.0,MALE,black,5.7,180.0,MED,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,medium,middle_age
